,userId,movieId,rating,timestamp
1816796,12254,354,5.0,1996-05-11 12:38:43
3834798,26153,224,3.0,1996-05-23 19:28:35
3418028,23302,1036,3.0,1996-10-27 16:44:33
14868645,102712,8961,4.0,2006-12-20 05:40:10
2454663,16608,477,4.0,1997-03-06 13:09:16
14024763,96873,58559,3.0,2015-01-18 18:50:24
18849820,130533,47,4.0,1996-10-29 11:58:00
3319567,22688,53464,2.0,2008-01-27 01:51:45
9003321,62247,4034,5.0,2001-03-18 22:58:46
16120349,111559,1735,3.5,2011-12-29 23:46:00
4374878,29861,1246,3.5,2005-12-31 21:47:38
19432568,134499,90746,4.0,2012-10-14 23:19:40
18463773,127826,2291,4.0,2007-04-18 13:28:22
8223802,56718,7981,5.0,2013-10-16 15:04:12
13187090,91114,361,3.5,2006-12-15 21:54:06
12155149,83965,2,3.0,1996-08-16 14:27:11
5056814,34676,454,3.0,1999-12-13 17:53:42
9107443,62986,96501,4.0,2014-01-17 16:25:58
10891900,75327,2409,2.0,2003-05-01 15:57:06
5029791,34565,3259,4.0,2001-06-25 05:15:05
6173047,42466,5900,2.0,2005-07-04 01:49:32
2657755,18058,1028,5.0,1998-09-18 15:34:23
950685,6373,3988,1.0,2005-10-04 09:03:03
8738915,60379,3578,3.0,2003-07-29 21:20:20
17866643,123538,318,4.5,2005-08-03 03:17:17
13118894,90620,745,4.0,2006-05-03 23:28:50
17924291,123946,5464,3.0,2008-07-31 15:51:35
6782832,46659,339,4.0,1999-12-22 09:12:44
1995729,13539,266,3.0,2002-12-28 23:01:56
5888212,40527,2291,5.0,2005-12-30 10:39:28
357044,2397,53000,3.0,2010-11-23 18:45:38
11420327,78842,1291,4.0,2005-07-08 02:47:18
13850917,95694,37727,3.0,2008-06-24 19:13:12
9992868,69077,3160,3.0,2001-11-21 00:02:40
10099160,69846,5669,3.5,2010-04-04 06:14:58
5378594,36951,3435,5.0,2006-12-23 21:01:18
3493531,23823,5288,4.5,2012-05-17 23:52:28
14036428,96946,1285,5.0,2002-04-29 23:52:43
3867028,26342,786,3.0,1997-03-16 13:49:59
14396340,99462,1772,1.0,1999-12-02 23:40:55
9603028,66443,353,5.0,1996-06-23 19:22:49
18381105,127221,302,4.0,1999-11-01 13:33:14
16472035,113991,2077,4.0,2006-01-20 19:19:47
14563393,100600,8983,4.0,2004-11-28 12:41:57
17562222,121516,31162,3.5,2007-02-15 15:20:24
11807814,81497,1299,4.0,2012-03-02 01:54:09
4100952,27897,300,3.0,1998-07-23 20:22:13
7250823,50045,5799,3.5,2007-10-26 10:16:28
2349986,15903,2959,3.0,2001-01-07 05:02:29
16583927,114701,4481,3.0,2002-12-15 05:31:50
7259145,50113,4535,2.0,2002-12-07 04:16:23
1076372,7321,6377,5.0,2004-03-21 02:20:13
12004654,82875,7256,4.0,2005-04-16 23:09:22
18429283,127548,5582,4.0,2004-11-29 21:41:18
3659840,24931,3897,3.5,2006-02-27 21:53:15
19110775,132188,63131,3.5,2009-03-15 04:56:42
15929612,110199,543,4.0,2004-09-05 16:55:31
16437498,113796,4069,2.0,2003-03-13 04:38:08
13463801,93018,2991,3.0,2001-01-18 19:02:13
4247292,28925,373,5.0,1996-08-23 14:21:28
8519305,58846,27905,3.5,2009-07-07 01:26:52
17801475,123059,289,2.0,2000-08-08 03:53:15
17449085,120685,405,4.0,1996-05-30 01:27:31
9031512,62448,1957,2.5,2009-06-05 11:29:00
5407301,37155,551,3.5,2004-07-07 15:10:44
16371977,113342,61240,5.0,2012-12-29 00:03:04
14471168,99991,2607,2.0,2002-06-07 23:53:45
19780459,136954,1356,2.5,2005-04-28 17:21:43
13739319,94932,71460,3.5,2010-12-10 16:13:43
14510172,100273,4727,2.5,2005-09-27 05:09:35
3291637,22483,1635,5.0,2007-08-17 14:20:47
19933677,138019,6870,3.0,2006-08-12 02:15:04
5846478,40228,153,5.0,1996-04-26 15:30:07
3416888,23296,150,5.0,2005-05-16 14:41:25
17438898,120607,2249,4.0,2001-12-30 05:14:32
2630232,17851,595,3.5,2014-04-28 09:49:26
9476975,65530,1923,4.0,2008-11-17 18:21:13
8982280,62089,345,3.0,2008-04-15 12:00:00
16132154,111650,2505,2.0,2005-01-14 20:58:38
9707229,67130,590,4.0,1996-08-21 15:03:42
12528881,86577,1722,3.5,2007-02-16 13:02:16
5656378,38935,1961,4.5,2010-09-19 16:58:01
9401965,65051,1036,5.0,1998-09-29 16:32:01
8509134,58773,589,5.0,2000-11-04 06:00:06
2168254,14680,70286,4.0,2010-10-15 10:53:58
3527874,24066,1271,3.5,2003-09-04 17:02:35
14350563,99156,911,4.0,2000-01-28 00:46:48
618580,4137,5992,3.5,2005-11-11 15:32:51
7779036,53650,355,2.5,2006-04-13 07:48:50
19569450,135425,31590,4.0,2007-02-22 15:37:21
8455586,58353,33493,4.0,2005-10-26 19:13:36
534710,3616,150,4.0,2000-02-03 05:01:30
4178728,28467,4901,2.0,2008-03-08 17:20:27
6041791,41600,46976,4.5,2009-07-17 23:01:57
859565,5743,2991,2.0,2006-11-10 21:30:35
17479467,120902,1259,4.0,1998-12-25 12:18:01
6281903,43188,8507,2.5,2004-10-02 17:14:55
16121810,111572,419,2.0,2007-06-15 19:49:36
4184584,28521,6377,2.0,2007-07-12 23:49:46
14493943,100165,37741,3.5,2014-11-22 15:07:29
8470930,58482,1208,4.0,2007-06-05 02:42:07
16518300,114285,586,4.0,1996-09-05 21:04:24
13430600,92806,3362,4.5,2006-01-04 23:05:47
1952511,13229,454,3.0,1996-06-28 12:51:14
13643483,94259,6067,2.5,2003-08-13 04:38:18
7967288,54900,904,4.5,2015-03-05 17:42:33
15093086,104225,3147,5.0,2000-12-04 03:10:20
504276,3400,1234,5.0,2000-06-14 03:30:45
33356,258,53322,5.0,2007-08-24 11:41:38
17578485,121606,1235,5.0,2010-09-19 17:10:37
19594866,135642,2502,4.0,2010-12-19 20:20:25
8361984,57716,2028,4.0,2015-02-23 00:04:33
4068621,27673,913,4.0,1998-07-24 01:46:12
15250578,105413,52885,3.0,2013-09-26 12:33:33
10357327,71646,316,2.0,2004-05-25 09:02:40
14586274,100746,3155,3.5,2004-01-02 17:39:39
3879824,26456,1120,5.0,1997-01-26 16:15:22
16871855,116657,158,3.0,1996-05-31 14:26:23
8920694,61663,215,5.0,1999-01-08 17:46:37
1364129,9244,364,4.0,1998-04-01 07:21:45
2701369,18322,2707,3.0,2010-10-21 12:30:34
3872722,26400,4275,5.0,2001-06-07 06:41:37
5037349,34582,91325,3.5,2012-06-24 20:50:46
16119587,111553,6565,4.0,2012-08-19 17:36:35
8049891,55438,1397,3.0,1997-01-18 19:08:55
17685468,122310,8805,3.5,2005-03-24 06:54:06
15854611,109696,2502,4.5,2005-01-30 03:52:44
17575288,121574,150,5.0,2002-11-11 18:38:46
199080,1361,736,4.0,2000-08-07 21:01:12
16086559,111317,7438,4.0,2004-09-18 22:37:14
10497958,72626,318,5.0,2011-02-28 16:33:13
14634022,101110,1273,4.0,2000-05-11 20:42:55
17372855,120135,2194,4.0,2006-05-21 16:29:00
7876603,54291,5995,4.0,2013-10-06 03:19:25
9022263,62384,5015,2.0,2003-02-20 17:50:39
12966368,89495,63876,4.0,2015-02-05 05:59:04
13597911,93925,4306,4.0,2007-12-04 01:48:55
18614075,128846,1207,4.5,2012-07-17 20:21:02
2221317,15078,2617,4.0,2000-11-19 18:38:05
8042396,55395,3160,4.0,2001-02-27 08:03:54
5287659,36263,2012,4.0,2001-01-29 08:59:40
1954639,13246,1407,3.0,2003-07-24 13:40:10
17279839,119493,1197,5.0,2001-07-27 21:54:42
3967715,27041,4011,4.0,2001-07-31 04:23:00
5246336,35977,8874,5.0,2010-05-14 03:42:52
6053881,41668,1208,4.0,2000-11-20 07:08:53
10977533,75905,3730,4.5,2014-05-01 21:29:35
7456083,51466,2139,4.0,2010-09-06 08:40:11
8179888,56372,2268,3.5,2008-03-27 13:42:19
16218017,112237,7482,4.5,2012-02-19 01:30:26
4214410,28716,1059,4.0,1996-12-05 20:09:06
4987948,34313,3996,2.0,2003-12-17 21:51:11
15022187,103757,2761,5.0,2000-11-26 13:22:27
11991122,82795,1131,4.0,1999-11-16 03:37:20
8474003,58501,8612,2.0,2005-08-12 15:29:52
3798201,25883,2929,4.0,2000-03-18 20:47:49
12534135,86616,1617,5.0,2002-04-14 12:40:09
2885811,19575,2174,3.5,2008-09-14 17:34:16
19087345,132039,5903,4.5,2005-02-08 10:40:08
19169948,132618,597,4.0,2008-06-22 17:18:01
5817164,40041,3868,3.0,2000-09-06 18:13:23
1108526,7558,765,1.5,2014-08-23 20:56:26
11655287,80488,280,1.0,1996-05-23 19:21:31
818678,5464,1240,4.0,2001-08-18 14:49:00
7157316,49328,485,4.0,1996-08-09 13:28:43
8727378,60282,457,3.0,1996-05-12 18:26:07
762641,5080,21,4.0,2013-04-21 04:19:46
5264564,36093,1643,5.0,2001-01-29 03:20:54
7961500,54845,63082,5.0,2009-11-21 22:56:34
5015858,34472,527,3.0,2011-02-02 17:38:18
17882279,123652,1036,4.5,2009-05-23 10:57:23
3101061,21142,609,2.0,1997-01-03 14:03:33
5577958,38335,8592,4.0,2006-03-23 18:54:47
2392120,16162,102407,4.0,2013-05-28 00:43:03
2392446,16163,4993,5.0,2009-01-11 19:52:47
15635754,108139,1882,3.5,2009-04-15 19:04:26
18756258,129880,527,5.0,1996-09-29 00:10:14
11100105,76689,59369,5.0,2009-06-04 19:29:25
16970635,117356,3556,4.0,2012-06-16 21:55:03
13579460,93789,1377,3.5,2009-07-05 01:44:12
4292926,29250,3566,4.0,2005-02-05 22:47:47
19389142,134215,1918,1.0,1999-10-20 17:43:01
7957569,54819,3082,2.5,2013-07-18 18:01:49
5304536,36364,3421,4.0,2002-06-08 05:44:39
17774078,122885,1376,4.0,2005-04-01 16:27:02
19600212,135694,2795,5.0,2000-11-14 17:42:40
13780276,95226,1270,3.5,2004-03-21 06:55:06
10264125,71001,1093,4.0,2000-04-26 00:40:31
14334641,99015,48780,2.0,2008-08-22 00:53:51
18508840,128124,79132,3.5,2012-09-21 21:33:06
9518698,65852,329,4.0,2000-11-20 10:37:21
12416612,85772,377,3.0,2008-05-19 19:55:43
13706791,94712,4388,3.5,2003-12-18 05:30:39
16601509,114826,898,2.5,2005-06-16 11:21:49
8906262,61567,1785,3.5,2011-05-04 18:40:45
14240890,98369,6890,3.5,2013-05-24 20:51:07
13477751,93126,5881,4.0,2006-03-02 05:35:51
4328310,29499,2501,2.5,2003-08-18 05:54:20
6806228,46827,50,2.0,2000-02-06 01:31:07
11907517,82196,1858,3.5,2005-03-15 08:28:55
9679454,66938,2359,3.5,2006-01-16 06:03:08
13491245,93219,1615,2.0,2000-11-21 18:02:00
13010822,89827,1125,3.0,1997-02-11 19:14:53
281339,1935,1183,0.5,2008-10-19 00:56:31
10109688,69916,2501,4.0,2006-12-28 23:53:16
19901268,137805,2710,5.0,2006-09-26 19:53:07
13650382,94303,13,4.0,2012-02-01 23:35:40
15168382,104834,551,3.0,1996-06-12 14:14:12
10121603,70021,1610,4.0,2000-05-31 01:57:46
13474250,93104,3717,3.0,2001-07-06 01:15:13
13238307,91480,648,1.0,1996-05-31 09:27:05
15122318,104431,1197,4.0,1999-12-20 06:03:11
5201240,35628,2475,3.0,1999-10-04 00:47:18
9926986,68581,1345,3.5,2005-03-25 12:29:16
7564646,52135,1295,5.0,2003-11-12 20:47:07
14147933,97717,1610,2.5,2007-03-11 13:57:44
18461691,127811,923,4.0,2013-01-04 20:22:05
5140836,35192,2012,3.0,2000-11-12 21:17:04
16229909,112309,1287,5.0,1999-11-28 19:43:18
3897003,26572,3809,3.0,2000-08-07 03:37:11
15439676,106802,931,3.5,2014-10-01 21:13:21
18312910,126699,2012,2.0,2004-01-22 19:44:52
15969826,110512,2641,2.5,2007-07-18 01:55:57
6411848,44029,3098,3.0,2000-12-06 00:42:22
12575527,86861,1965,3.5,2010-06-24 01:25:07
1089463,7434,4103,4.0,2004-09-17 15:36:00
7078563,48821,1286,3.0,2000-02-01 01:33:04
5652857,38914,546,1.5,2007-11-23 04:20:54
18287535,126510,308,3.0,2003-03-09 21:11:01
2184646,14808,1088,3.0,2004-03-06 22:19:33
14043597,97004,3897,4.0,2005-06-07 16:53:26
11676138,80636,8798,4.0,2013-01-21 20:39:00
15868829,109764,4881,4.5,2009-02-14 22:14:26
16210015,112187,2571,2.5,2006-12-04 05:33:52
5843466,40206,3638,4.0,2013-02-27 16:18:37
12103887,83570,788,4.0,1996-08-20 01:58:23
19163891,132589,42011,0.5,2007-04-23 09:42:26
16753568,115880,1556,3.0,2012-10-21 08:39:56
2621496,17787,7153,4.0,2011-04-08 03:57:54
5608035,38605,1206,5.0,2009-01-25 20:16:05
14591022,100781,6776,4.0,2005-04-21 11:52:03
10018486,69282,7802,5.0,2004-08-26 23:51:29
7187199,49554,4835,4.0,2002-05-26 01:46:22
3731183,25398,3623,3.5,2005-12-16 12:36:26
8531737,58952,1920,3.0,2000-08-23 17:52:47
5061934,34702,1278,4.0,2000-02-05 05:41:43
8385068,57873,4886,3.5,2005-03-27 14:26:24
10371333,71747,1544,0.5,2007-07-25 00:15:33
19970452,138270,555,3.0,2000-01-29 01:18:49
12849767,88795,4492,1.0,2002-12-13 18:52:17
3791980,25827,1831,3.0,2000-12-07 16:41:47
11972959,82681,1265,3.0,2001-04-01 21:28:23
12868604,88857,1635,3.0,2003-04-01 00:26:21
12493614,86321,903,5.0,1999-11-21 22:52:25
4897851,33690,27803,4.0,2005-06-26 03:40:48
12203614,84309,588,3.0,1997-01-05 09:12:55
12361868,85412,5799,3.5,2006-04-05 04:10:33
3630180,24757,104,4.0,1999-12-22 17:06:26
10132666,70089,47,4.0,2005-10-06 08:06:19
19305279,133634,3897,5.0,2001-03-29 04:36:26
18220525,125996,3793,5.0,2003-02-09 07:50:39
3317726,22684,509,4.0,1996-05-14 06:32:48
10081865,69731,2997,1.0,2006-08-17 01:49:03
6954547,47924,3448,5.0,2003-04-26 18:40:19
12513741,86471,78893,4.5,2015-01-14 20:30:41
5208743,35695,5179,3.0,2002-03-07 23:55:08
7698561,53000,64614,4.5,2014-10-20 21:15:41
1672526,11297,1923,3.5,2004-04-04 19:02:20
14993909,103579,2720,2.5,2005-04-01 13:47:48
15230651,105282,2114,2.0,1999-10-02 21:51:22
3364045,22991,589,4.0,2010-12-13 17:12:43
19147498,132466,1468,4.0,1999-11-09 17:18:25
16434691,113772,33722,3.0,2006-08-04 20:07:17
16884460,116763,169,0.5,2008-01-14 16:54:51
4318078,29420,27773,5.0,2010-03-27 05:59:39
10915876,75482,480,4.0,1996-08-16 16:26:36
8360160,57706,3256,1.0,2008-10-29 11:43:00
10211110,70667,46948,2.0,2007-01-06 22:01:35
13162621,90963,3083,4.0,2000-07-03 00:33:40
11908732,82202,101895,3.5,2014-02-18 00:12:48
9931848,68625,84189,3.0,2014-01-03 02:49:47
18128675,125417,3147,3.5,2010-08-29 20:44:42
2298653,15598,500,3.0,1996-10-22 02:19:26
2400762,16227,1500,3.0,2010-10-26 04:58:44
9653153,66792,1569,4.0,2001-01-06 00:29:48
2983530,20246,2959,5.0,2013-09-07 20:19:06
9966969,68884,150,5.0,2004-02-23 04:26:47
15248108,105400,47810,0.5,2008-02-03 05:57:46
4470032,30564,110,3.0,2000-11-20 04:38:36
9983757,69018,2329,4.0,2008-02-04 06:06:19
17091592,118205,8745,3.0,2004-07-12 20:40:13
3200240,21860,748,1.5,2005-08-31 09:11:33
5840268,40182,73860,4.5,2011-03-04 01:02:51
13463687,93018,2490,1.0,2000-11-24 03:21:09
8484954,58612,4500,4.0,2002-04-23 20:55:00
19399086,134290,3699,2.5,2003-05-18 00:45:48
11587460,80034,2398,3.0,2013-01-23 10:17:29
8532558,58953,2085,4.0,2005-02-17 02:49:30
5984153,41240,1953,4.5,2007-08-22 00:37:19
12134042,83822,3363,4.0,2006-12-04 12:36:43
8385699,57874,2064,4.0,1999-10-17 22:05:24
16009474,110795,260,5.0,2005-04-02 01:54:27
1005940,6800,1270,3.0,1997-01-24 07:41:46
9927925,68587,3639,4.0,2002-08-31 15:05:00
7584453,52267,541,5.0,2014-02-05 16:27:07
2254292,15322,34,5.0,2003-01-13 04:18:21
6300847,43282,104,5.0,1997-06-16 00:15:19
13195664,91185,308,5.0,2014-11-08 01:59:58
6499569,44652,2076,4.0,2001-04-10 09:06:17
19927607,137976,2767,1.0,2000-02-12 03:12:12
11053745,76417,288,3.0,1996-05-18 21:17:08
5538785,38098,81834,5.0,2013-11-22 23:00:40
12302337,84962,44788,4.5,2013-04-14 05:26:11
12902477,89099,1147,4.0,1999-10-10 21:45:54
11017903,76172,3300,3.0,2012-04-03 02:11:01
12312062,85043,2124,3.0,1999-11-02 14:08:29
6959905,47961,5954,4.0,2005-03-28 06:26:49
10216442,70714,515,4.0,1996-06-29 05:17:50
17142210,118558,968,5.0,2002-12-05 01:02:51
10875707,75195,539,4.0,2006-12-31 08:04:08
900328,6034,68205,1.0,2011-03-03 19:48:40
19259899,133301,3176,2.0,2001-05-25 02:34:21
7232140,49904,3418,3.5,2012-08-05 18:13:26
15857560,109710,2858,5.0,1999-12-29 23:52:03
6121857,42163,5673,4.5,2004-02-08 20:42:25
4678839,32113,488,4.0,2000-03-17 00:38:19
3051024,20782,376,2.0,2005-06-25 06:27:31
12733194,87992,3897,4.5,2010-04-15 20:54:44
6782582,46655,1219,4.0,1997-10-02 08:34:45
19266605,133332,1961,4.0,2002-07-13 02:14:06
610656,4086,316,4.0,1996-07-07 18:14:11
16054301,111096,2210,5.0,1999-12-11 14:54:52
3333656,22780,68157,2.0,2012-02-05 00:48:12
6935830,47802,2700,4.0,2005-10-14 21:41:08
8754345,60487,837,3.5,2003-07-16 15:32:34
18079134,125032,2976,2.0,2001-12-19 05:58:28
8334299,57518,48774,4.5,2008-02-24 18:32:10
2746849,18611,4843,1.0,2007-03-05 23:42:03
13825079,95509,1997,3.5,2010-04-24 21:34:38
15766197,109031,595,3.0,1996-11-23 14:35:18
11631250,80328,3751,2.5,2004-09-30 17:05:39
19711240,136485,541,4.0,2006-03-19 16:30:38
9113550,63031,3363,4.0,2003-01-05 21:37:55
1543583,10443,4876,0.5,2010-07-16 21:26:10
17247017,119271,1209,3.5,2005-02-03 20:12:19
5945377,40955,6753,4.5,2004-07-15 03:21:07
1012192,6860,1081,3.0,2000-08-02 03:27:19
5054631,34666,1610,3.0,1999-11-14 12:04:50
13102595,90516,1912,3.0,2006-02-23 17:43:44
18273542,126407,2001,3.0,2000-06-07 05:17:48
839036,5590,912,4.0,2000-02-28 21:52:01
13883467,95932,51037,3.0,2011-06-04 15:11:55
10922814,75541,2320,4.0,2000-11-19 21:26:02
17179505,118848,5414,3.5,2008-09-03 10:23:49
7514204,51834,1680,3.0,2002-02-18 08:27:32
4718097,32372,8623,4.0,2005-08-15 17:19:48
16830672,116386,6485,4.0,2004-01-08 21:57:49
5291463,36288,4007,3.5,2007-04-07 17:00:33
14702372,101576,1179,4.0,2000-06-17 05:46:53
8709091,60146,5363,4.0,2003-04-29 20:24:27
3102950,21157,3196,5.0,2001-09-22 01:34:23
15603659,107906,2526,3.0,2000-04-27 20:05:43
13588215,93854,1917,5.0,2000-07-09 19:52:18
16574006,114642,32587,4.0,2007-02-16 22:57:44
1752429,11865,2404,0.5,2010-05-07 23:14:49
18879156,130716,7458,3.0,2010-04-10 18:02:39
6471977,44469,79091,3.5,2013-10-05 15:18:01
4037935,27470,6365,3.5,2007-04-29 03:41:16
19442311,134567,2504,2.0,2003-03-19 16:23:09
10709355,74102,97304,4.0,2014-06-20 17:42:49
10684079,73947,912,5.0,2012-07-27 06:25:35
3816373,26004,55118,4.0,2014-11-08 20:01:24
1998146,13559,1304,3.0,2000-08-02 23:39:56
6387823,43845,2302,5.0,2005-02-12 23:33:21
2638097,17903,902,4.5,2008-03-26 09:25:13
13453813,92956,1333,4.5,2005-01-13 03:18:31
18040097,124776,4149,1.0,2002-02-15 21:54:30
7501714,51745,52806,2.0,2010-04-25 13:07:14
9307255,64354,2863,4.0,2000-11-27 21:58:50
16683723,115417,1584,4.5,2005-10-17 05:44:52
16476291,114009,1978,1.5,2007-10-09 12:24:39
9676168,66916,7826,4.0,2005-04-22 21:28:06
11332409,78279,70,4.0,2003-03-17 01:05:20
9860035,68154,550,4.0,1996-08-30 10:20:49
14478051,100040,5349,3.5,2008-03-01 02:08:46
19250248,133220,68358,4.0,2009-06-23 19:36:40
9552445,66115,10,2.0,2014-12-19 08:32:48
11642670,80403,44,2.0,2011-09-04 20:54:33
8493217,58652,2208,5.0,1999-11-08 00:12:41
5369598,36874,3107,3.5,2003-10-18 02:09:04
19548240,135252,77561,4.0,2012-11-28 08:12:17
13262127,91643,5021,4.0,2015-03-24 05:18:49
13531338,93484,6617,4.5,2005-05-05 23:32:13
9169163,63364,1953,5.0,1999-11-04 17:13:33
1879690,12717,1226,5.0,1998-07-18 16:58:38
10939951,75661,3052,5.0,2005-07-14 16:31:59
6224478,42826,1176,2.0,2000-01-16 23:58:54
6957791,47951,1876,2.5,2005-12-30 11:06:12
13135715,90764,898,5.0,2000-04-24 12:48:01
201513,1378,1201,5.0,1998-09-06 17:40:23
16726068,115708,367,4.0,2009-04-24 16:07:43
2780175,18815,6662,3.5,2005-06-03 21:47:58
14881735,102825,1012,3.5,2011-01-22 04:44:44
11643190,80404,110,2.0,1996-07-18 12:36:43
8529484,58931,88125,5.0,2012-01-17 18:36:17
18288192,126516,924,5.0,2000-11-14 00:39:05
16115599,111546,3735,4.5,2014-09-20 09:34:23
7990968,55076,538,3.5,2004-04-27 17:49:17
6752188,46470,5927,0.5,2008-11-17 17:02:45
13559795,93672,54286,4.0,2009-02-24 18:19:19
10384999,71815,27700,4.5,2011-02-13 18:40:46
18361919,127081,664,3.0,1997-01-08 17:34:15
7564994,52135,2928,2.5,2003-11-13 15:46:07
4023865,27397,47,4.0,1997-01-05 13:18:42
11697436,80771,5825,4.0,2007-02-06 21:48:49
2286087,15518,7361,5.0,2009-05-06 15:58:03
19622023,135827,315,2.0,1996-05-05 04:55:42
10693796,74021,1405,5.0,2000-01-10 00:45:36
10755307,74348,2300,4.0,2000-07-03 16:21:06
3043638,20706,3897,5.0,2003-05-26 02:29:44
2287843,15529,2120,2.0,2004-05-12 20:18:45
14378241,99346,50,3.0,1996-11-12 20:22:17
424743,2898,5420,4.0,2012-05-07 16:08:24
19222623,133017,186,3.0,1996-05-28 08:38:16
3928878,26824,5530,3.0,2003-01-26 12:31:34
11585858,80024,2145,3.5,2005-02-08 21:28:02
11380620,78561,471,3.0,2003-05-18 20:57:57
9966234,68878,3578,3.5,2010-07-28 01:06:47
11579269,79965,6932,5.0,2011-06-16 10:28:31
5340779,36636,2762,4.0,2005-03-24 17:32:24
5847718,40239,5560,3.5,2009-02-19 11:35:32
3142352,21398,52975,4.0,2007-07-30 15:38:19
12636593,87342,1997,5.0,2000-07-08 11:23:04
7163091,49374,3786,4.0,2002-05-12 22:15:48
11347890,78357,2858,5.0,2006-12-29 14:07:48
18241951,126157,1259,3.5,2010-08-17 02:24:54
1043093,7065,1635,4.0,2000-03-29 20:51:55
3218420,21988,347,5.0,1996-03-28 21:11:52
10923661,75552,80846,3.0,2013-12-31 03:24:59
9857619,68132,1826,0.5,2004-06-09 19:11:55
13262415,91643,46965,4.0,2006-08-21 02:43:33
18800654,130215,2598,3.0,2000-11-26 04:19:36
5566883,38264,34,4.0,2004-11-25 12:59:01
1868539,12642,766,5.0,2001-04-24 20:39:50
9630759,66635,45499,2.0,2011-09-06 02:41:55
7872008,54259,2396,2.0,2007-09-03 20:05:15
373235,2523,3751,2.5,2005-10-13 15:42:20
10068442,69654,457,4.0,1999-11-09 17:19:09
11837681,81690,2683,2.0,2004-11-17 10:37:23
11805462,81487,2463,4.0,2000-03-27 07:03:32
12085370,83448,2858,4.0,2013-07-13 19:12:39
408920,2777,1270,5.0,2000-03-15 16:30:47
429175,2920,4973,4.5,2008-03-18 20:56:58
19818259,137202,5177,4.0,2005-01-05 05:19:12
10053071,69549,477,3.0,2001-08-21 19:45:51
15585908,107776,1333,4.5,2015-03-08 01:53:57
4212586,28703,1407,5.0,2005-03-24 07:24:00
16867231,116621,48385,3.0,2007-03-23 11:40:27
8903363,61551,1950,4.0,2000-01-26 19:41:00
4575477,31328,543,3.0,1999-10-05 06:18:56
8313091,57385,1641,3.5,2008-04-26 16:13:51
6307814,43321,2788,3.0,2013-09-10 22:25:11
14846146,102569,176,4.0,2002-12-21 23:22:30
13196716,91187,2393,5.0,2008-07-14 06:14:06
6072078,41829,1022,4.0,1999-10-09 22:16:37
764227,5088,1639,2.5,2005-04-22 14:33:35
8167571,56283,461,4.0,1996-10-22 16:04:49
1296045,8828,2596,2.5,2003-06-14 23:43:43
16524709,114346,923,5.0,2010-10-24 18:38:40
2320072,15708,2966,4.0,2000-06-04 02:37:41
7776164,53640,188,3.0,2000-11-22 20:16:58
2293561,15565,1608,3.5,2003-09-13 13:39:14
13810188,95401,661,3.0,1997-01-06 11:24:46
2071792,14025,3554,3.5,2005-02-26 00:07:25
8290757,57197,5642,2.0,2005-04-02 04:04:26
5213441,35716,2710,3.5,2011-03-27 01:54:46
15509685,107266,1625,4.0,2003-04-08 20:51:47
2781640,18833,1347,3.0,2004-08-19 10:30:35
17054364,117987,1591,3.0,2000-04-02 20:23:22
1065907,7235,1258,4.5,2007-09-15 00:47:45
9903180,68426,784,3.0,1999-10-01 04:26:37
2359659,15957,1079,4.0,1996-10-04 10:33:29
18877888,130715,1947,2.5,2004-09-23 22:14:09
7057880,48655,260,4.0,2001-04-15 10:42:39
10481070,72494,508,2.5,2006-01-24 18:57:05
5122251,35098,1393,3.5,2008-07-08 20:16:05
15539863,107450,1193,4.0,2008-03-09 00:16:39
894638,5995,7458,3.5,2006-09-21 11:30:19
4583986,31397,434,3.0,1996-08-11 01:16:05
8649107,59737,762,2.0,1996-09-23 13:05:30
3933,34,208,5.0,1996-08-05 12:58:01
18090241,125130,50,4.0,2000-05-24 19:31:50
4907115,33736,52973,4.0,2007-05-18 05:20:47
2061838,13961,1387,1.0,1999-10-07 23:11:06
14829752,102442,65982,3.5,2015-01-16 12:55:25
9135412,63147,7256,3.0,2008-09-07 18:38:23
5176596,35439,33794,4.0,2005-09-27 16:43:02
10808802,74730,3052,4.0,2004-05-07 20:48:17
2962852,20132,6076,3.0,2003-01-21 14:54:41
9458695,65409,344,3.0,2014-05-06 16:36:27
1115374,7605,333,5.0,1996-04-20 14:47:43
16220616,112253,86332,3.5,2012-06-12 20:23:19
18535754,128305,858,5.0,2010-12-30 07:02:37
12382842,85558,1199,5.0,2010-09-17 16:51:51
17510378,121107,1527,3.5,2009-05-22 15:41:36
11644092,80413,169,2.0,2000-06-20 16:08:07
3368657,23023,1278,4.5,2009-02-14 14:29:35
18563902,128479,1126,3.0,1997-07-03 05:55:21
12586945,86944,22,3.5,2004-02-19 23:20:36
8827839,61024,6,4.5,2009-07-26 02:14:39
18337073,126909,32,5.0,2001-09-14 11:57:16
3858416,26280,778,3.5,2008-11-12 01:12:21
2567220,17391,2551,2.0,2000-04-28 00:57:23
17148279,118605,1193,4.0,2008-08-08 13:20:03
15456502,106911,923,4.0,2000-11-20 19:27:07
19333595,133831,4641,4.0,2003-08-12 03:31:53
9218377,63705,5296,3.0,2005-09-25 18:44:55
1772872,12019,7063,5.0,2014-01-31 12:56:47
2657273,18054,3527,4.5,2004-07-06 16:01:18
10687856,73975,333,3.0,1996-10-18 17:57:32
16331154,113050,8268,3.5,2006-05-08 01:55:33
6217036,42783,898,4.0,2000-05-09 17:40:06
5231660,35856,59018,4.0,2012-06-23 00:19:20
